none_1,none_2,Cyclon_1,Cyclon_2,Cyclon-CT_1,Cyclon-CT_2,Cyclon-NT_1,Cyclon-NT_2,gene_type,gene_name,Cyclon_mean
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,HCG25,0.0
0.0,0.0,0.0,0.0,0.0,2.8138429918703767,0.0,0.0,protein_coding,VPS52,0.0
0.0,0.0,0.0,0.0,0.0,13.786910100843624,0.0,0.0,protein_coding,RPS18,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,B3GALT4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,WDR46,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,miRNA,MIR6873,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,PFDN6,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,miRNA,MIR6834,0.0
0.0,0.0,0.0,0.0,0.0,3.039816437238183,0.0,0.0,protein_coding,RGL2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000289100,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ZBTB22,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,DAXX,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ENSG00000285064,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,SMIM40,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,MYL12BP3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,LYPLA2P1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,RPL35AP4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,misc_RNA,RNY4P10,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,HCG24,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,RPL12P1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed_pseudogene,HLA-DPA3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000232080,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed_pseudogene,HLA-DQB3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,HLA-DQA2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,miRNA,MIR3135B,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,HLA-DQB2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,HLA-DOB,0.0
0.0,0.0,0.0,0.0,0.0,4.673788008308171,0.0,2.4314509549398777,protein_coding,ENSG00000250264,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350366740477329,protein_coding,TAP2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,PSMB8-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,TAP1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,transcribed_processed_pseudogene,PPP1R2P1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000289559,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed_pseudogene,HLA-Z,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,HLA-DMB,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ENSG00000248993,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,HLA-DMA,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.91760256279508,lncRNA,ENSG00000223837,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000263756,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,HLA-DOA,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,HLA-DPA1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,HLA-DPB1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,RPL32P1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed_pseudogene,HLA-DPA2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed_pseudogene,COL11A2P1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,transcribed_unprocessed_pseudogene,HLA-DPB2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,KIFC1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,SYNGAP1-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,LINC02571,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,RPL7P25,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000220643,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ILRUN-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000186328,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000217130,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,SNRPC,0.0
0.0,0.0,0.0,0.0,0.0,2.6429594569820427,0.0,0.0,protein_coding,UHRF1BP1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,misc_RNA,Y_RNA,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,misc_RNA,RNY3P15,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,TAF11,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ANKS1A,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,HSPE1P11,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000286550,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000273870,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,TCP11,0.0
0.0,0.0,0.0,0.0,0.0,1.6169070932949998,0.0,0.0,protein_coding,SCUBE3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000272374,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ZNF76,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed_pseudogene,ENSG00000217004,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,PPARD,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed_pseudogene,MKRN6P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,FANCE,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,TEAD3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,TULP1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000228559,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000219023,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,misc_RNA,RN7SL200P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,IFITM3P3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,miRNA,MIR5004,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,SPDEF,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ZBTB9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,transcribed_unitary_pseudogene,GGNBP1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,misc_RNA,RN7SL26P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,misc_RNA,Metazoa_SRP,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,BAK1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,LINC00336,0.0
0.0,0.0,0.0,0.0,0.0,2.5618230116461205,0.0,0.0,protein_coding,ITPR3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,miRNA,MIR3934,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,IP6K3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,MLN,0.0
0.0,0.0,0.0,0.0,0.0,0.0,24.708706528539068,0.0,lncRNA,ENSG00000287089,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,LINC01016,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000271362,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000233183,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,miRNA,MIR7159,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,miRNA,MIR1275,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,KRT18P9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,CYCSP55,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,miRNA,MIR6835,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,SMIM29,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000225339,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,RPL35P2,0.0
0.0,0.0,0.0,0.0,4.433555851152553,0.0,5.309230766216386,0.0,protein_coding,RPS10-NUDT3,0.0
0.0,0.0,0.0,0.0,10.074687514065596,0.0,12.06454654130231,0.0,protein_coding,RPS10,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,PACSIN1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed_pseudogene,MTCO3P1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,HLA-DQB1-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,HLA-DQB1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000289406,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,TNF,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,LTB,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,LST1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,NCR3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,UQCRHP1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,AIF1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000289375,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ENSG00000289282,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,miRNA,MIR6832,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,APOM,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,C6orf47,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,C6orf47-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,misc_RNA,Y_RNA,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,LY6G5B,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,LY6G5C,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ABHD16A,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000204422,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,miRNA,MIR4646,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,LY6G6F,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,LY6G6F-LY6G6D,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,transcribed_unitary_pseudogene,LY6G6E,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,LY6G6D,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,MPIG6B,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,LY6G6C,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,DDAH2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,LTA,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,NFKBIL1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,HLA-DQA1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ATP6V1G2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed_pseudogene,ENSG00000229836,0.0
0.0,0.0,0.0,0.0,0.0,2.7347169721984863,0.0,0.0,protein_coding,HLA-B,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,miRNA,MIR6891,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed_pseudogene,ENSG00000271581,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,transcribed_processed_pseudogene,DHFRP2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000285647,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snRNA,RNU6-283P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,FGFR3P1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ZDHHC20P2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed_pseudogene,HLA-S,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000272221,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000288587,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,misc_RNA,Y_RNA,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,LINC01149,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed_pseudogene,ENSG00000233902,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,HCP5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,MICB-DT,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,MICB,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,misc_RNA,Y_RNA,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed_pseudogene,ENSG00000256851,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,PPIAP9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,RPL15P4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,MCCD1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snoRNA,SNORD117,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,DDX39B-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.773506522257846,protein_coding,CLIC1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snRNA,RNU6-850P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,SAPCD1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,SAPCD1-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000286974,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,FKBPL,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.207981339163384,protein_coding,PRRT1,0.0
0.0,0.0,0.0,0.0,49.55540738756197,0.0,0.0,0.0,protein_coding,ENSG00000285085,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000284954,0.0
0.0,0.0,0.0,0.0,0.0,2.1515651059349223,0.0,0.0,protein_coding,PPT2,0.0
0.0,0.0,0.0,0.0,0.0,1.14682479703135,0.0,0.0,protein_coding,PPT2-EGFL8,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,EGFL8,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,miRNA,MIR6721,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,RNF5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,miRNA,MIR6833,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000273333,0.0
0.0,0.0,0.0,0.0,0.0,2.894367344888645,0.0,0.0,protein_coding,PBX2,0.0
0.0,0.0,0.0,0.0,0.0,3.448607900292854,0.0,3.588147754016568,protein_coding,GPSM3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,NOTCH4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,TSBP1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,HNRNPA1P2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snRNA,RNU6-603P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,BTNL2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,HLA-DRA,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed_pseudogene,HLA-DRB9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,HLA-DRB5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snRNA,RNU1-61P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,transcribed_unprocessed_pseudogene,HLA-DRB6,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,HLA-DRB1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000284829,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.71198071260116,rRNA_pseudogene,RNA5SP206,0.0
0.0,0.0,0.0,0.0,0.0,0.3973410196264254,0.0,1.2402554842753852,protein_coding,TNXB,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ENSG00000244255,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,VWA7,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,misc_RNA,Y_RNA,0.0
0.0,0.0,0.0,0.0,0.0,11.938240380050615,0.0,0.0,protein_coding,LSM2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,HSPA1L,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000289637,0.0
0.0,0.0,0.0,0.0,0.0,20.96616345352173,0.0,0.0,lncRNA,ENSG00000289829,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,NEU1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,SLC44A4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,EHMT2-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,C2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ZBTB12,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,C2-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,CYP21A2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,CFB,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,miRNA,MIR1236,0.0
0.0,0.0,0.0,0.0,0.0,2.107802027754852,0.0,0.0,protein_coding,SKIV2L,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,DXO,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,C4A,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,C4A-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,transcribed_unprocessed_pseudogene,CYP21A1P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed_pseudogene,TNXA,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unprocessed_pseudogene,STK19B,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,C4B,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,C4B-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000261839,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ZSCAN16,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,OSTM1-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000274212,0.0
0.0,0.0,0.0,0.0,15.098913188397788,0.0,0.0,0.0,protein_coding,MYLIP,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,miRNA,MIR4639,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000218073,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000217078,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,MRPL42P2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snRNA,RNU6-1114P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,misc_RNA,Y_RNA,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,GMPR,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000282024,0.0
0.0,0.0,0.0,0.0,0.0,0.6558043657264034,0.0,0.0,protein_coding,ATXN1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,ENSG00000288708,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ATXN1-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000272341,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000286631,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000287359,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,STMND1,0.0
0.0,0.0,0.0,0.0,0.0,7.136661903738979,0.0,0.0,lncRNA,ENSG00000287559,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,RBM24,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ENSG00000219314,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,CAP2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,RPL7P26,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,SUMO2P13,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000286885,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding,FAM8A1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,18.14905155241164,0.0,protein_coding,NUP153,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,MDH1P2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,LINC02543,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,NUP153-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,ARPC3P5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000272209,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,MRPL35P1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000233981,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000285639,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snRNA,RNU7-133P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000286281,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000230631,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,LINC01108,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000237346,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000234540,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000286277,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000229646,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000289958,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snRNA,RNU6-793P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,ENSG00000234261,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,processed_pseudogene,RPL6P17,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,misc_RNA,RN7SL332P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,JARID2-DT,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lncRNA,JARID2-AS1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snRNA,RNU6-522P,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snRNA,RNU6-645P,0.0
