Geneid	02c_alignment_all_umitools/AG241010_Cyclon-CT_none_120mJ_2_all_dedup.bam	02c_alignment_all_umitools/AG241010_Cyclon-NT_none_120mJ_1_all_dedup.bam	02c_alignment_all_umitools/AG241010_Cyclon-NT_none_120mJ_2_all_dedup.bam	02c_alignment_all_umitools/AG241010_Cyclon_none_120mJ_2_all_dedup.bam	02c_alignment_all_umitools/AG241010_Cyclon_none_120mJ_1_all_dedup.bam	02c_alignment_all_umitools/AG241010_none_none_120mJ_2_all_dedup.bam	02c_alignment_all_umitools/AG241010_Cyclon-CT_none_120mJ_1_all_dedup.bam	02c_alignment_all_umitools/AG241010_none_none_120mJ_1_all_dedup.bam
ENSG00000125861.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000149451.19	0.7901539166945402	0.0	0.0	0.0	43.51693848896193	0.0	0.0	0.0
ENSG00000088827.13	0.0	1.3162911623766458	0.0	0.0	0.7034998490288594	40.06019614519892	0.0	0.0
ENSG00000132622.11	1.3583686547452258	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101220.18	0.0	0.0	4.119129324555918	0.0	3.1601104329510843	0.0	0.0	0.0
ENSG00000101222.12	0.0	5.5564581742714925	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125817.8	2.945168854890514	0.0	1.2891877072874836	0.0	0.0	0.0	0.0	0.0
ENSG00000101224.18	1.0903840623409669	10.962010746064694	0.9545868496184545	0.0	7.323391971827454	83.40485623261247	0.0	0.0
ENSG00000275491.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000274949.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125843.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000088888.18	0.3615469369906374	0.0	0.0	0.0	0.48565455553551196	0.0	0.0	0.0
ENSG00000229539.2	2.2577023847834448	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125779.24	0.0	0.0	0.0	0.5146875522983924	0.0	0.0	0.0	0.0
ENSG00000199024.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000283320.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000275582.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101236.17	0.5567463363836725	1.3992912068907146	0.9748174971378407	0.614406582250501	2.2435791888573435	0.0	0.0	0.0
ENSG00000226608.3	40.30084275868175	0.0	0.0	17.789863313344053	10.826969267440361	0.0	0.0	0.0
ENSG00000215063.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205300.3	6.203744891132351	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000088826.18	0.0	0.0	1.2646817630892149	0.0	0.0	0.0	0.0	0.0
ENSG00000230176.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171873.8	11.33360584638294	3.560646466535494	3.7207914188357134	1.563423407031568	1.9030092454089587	0.0	3.776302275285602	0.0
ENSG00000236387.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000238282.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228210.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226948.2	1.6682747923625219	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171867.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171864.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000180259.10	3.6436378384561587	0.0	4.784784855386337	6.031494753496786	9.788766734946082	0.0	4.856169535512821	0.0
ENSG00000231071.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278595.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101265.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000089057.15	0.5654755507994675	0.0	0.0	0.0	1.5191708140336198	0.0	0.0	0.0
ENSG00000252096.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234573.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000277087.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000276768.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278816.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000277425.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000089063.15	0.0	0.0	1.2211578086072852	0.0	1.8736937965285188	0.0	0.0	0.0
ENSG00000212536.1	94.57264434037317	118.84646650525137	41.39724971178697	104.36719810495178	0.0	0.0	126.04457816619941	0.0
ENSG00000252367.1	0.0	0.0	40.942334879789314	0.0	0.0	0.0	0.0	0.0
ENSG00000132646.11	3.0333349930982134	0.0	0.0	0.0	0.0	0.0	8.085539583006378	0.0
ENSG00000212517.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101290.14	0.7213167788672531	0.0	0.3157417350899006	0.0	0.0	0.0	0.0	0.0
ENSG00000225022.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101292.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000266908.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000200313.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000276688.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226995.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230563.4	0.0	17.785470544517164	0.0	0.0	1.9011106661817463	0.0	0.0	0.0
ENSG00000205181.8	0.0	6.618924495960782	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225640.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225831.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235820.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125772.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233578.1	0.0	16.66071960353991	11.606705526669245	0.0	0.0	0.0	0.0	0.0
ENSG00000171984.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000202380.1	0.0	67.69735433843432	0.0	59.449669806618104	0.0	0.0	0.0	0.0
ENSG00000089199.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215589.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000089195.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125885.13	0.5533440378776223	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000286235.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000207380.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231961.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278719.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000275632.1	8.121696555948079	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000263755.2	14.281104011130179	0.0	12.502525080741032	15.760147364841712	19.183354943652724	0.0	0.0	0.0
ENSG00000088766.12	0.0	0.0	0.6941964736465115	0.8750743273193273	0.0	0.0	0.0	0.0
ENSG00000125872.9	0.0	0.0	2.297955884494754	0.9655682390466346	1.1752960060050395	0.0	0.0	0.0
ENSG00000278192.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101311.17	5.820707887303156	1.0449572084283532	2.183911180574928	1.3764724251825409	3.350902563428201	0.0	0.0	0.0
ENSG00000233402.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234241.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000271565.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000276915.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229876.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228482.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125845.7	1.2004990113728613	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232271.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228888.1	0.0	73.42916694832465	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000238102.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000261249.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224711.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278159.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000240584.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215586.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000277315.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101323.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125827.9	0.0	0.0	0.0	0.0	0.8718376960818226	0.0	0.0	0.0
ENSG00000229766.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000182621.18	0.24441586235451376	0.0	0.0	0.2697291474111435	0.0	0.0	0.0	0.0
ENSG00000226262.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225479.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000201348.1	81.84171144839986	0.0	71.6490860396313	0.0	27.483845063502457	0.0	54.538519398836286	0.0
ENSG00000228438.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000276385.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000275222.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101333.19	0.0	0.4949415568679202	0.17240074379070044	1.0866049499613228	0.26452453718978813	0.0	0.0	0.0
ENSG00000225988.1	0.0	5.547812233128955	3.8648884585693235	0.0	2.9650621230334604	0.0	0.0	0.0
ENSG00000125869.10	0.0	0.0	0.0	2.2999627398250886	0.0	0.0	0.0	0.0
ENSG00000101349.17	0.854057594885971	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000286740.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232738.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000286470.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000243961.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000132623.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227906.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000276525.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000132639.14	0.0	0.0	0.0	0.0	0.5613078475338517	0.0	0.5569253294200966	0.0
ENSG00000230506.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232448.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000289505.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000286936.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237005.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214835.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230750.1	0.0	5.27425147212654	0.0	4.631680389273008	0.0	0.0	0.0	0.0
ENSG00000125863.20	0.0	0.0	0.5292262037018222	0.0	0.0	0.0	0.0	0.0
ENSG00000285508.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000285723.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000149346.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235036.4	3.10866982857326	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101384.12	0.45770800121712124	1.1503744875750295	0.0	0.5051111975395601	0.6148246690910423	0.0	1.220048616364589	0.0
ENSG00000273745.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000270792.6	0.0	0.0	0.0	0.0	0.0	0.0	4.324823497887132	0.0
ENSG00000224961.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234900.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232900.2	1.4549637590826643	14.627257416030938	7.642569177560673	0.0	3.908813520142572	0.0	3.8782947128061362	0.0
ENSG00000217809.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125899.8	0.0	5.867351610242799	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000270777.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230990.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235544.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000282478.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000287754.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000271397.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237256.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000261411.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228422.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000222281.1	204.15128021814874	39.46930621945617	68.7408205546278	69.32138619517092	63.28383512776949	0.0	167.4392920288996	0.0
ENSG00000271298.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000132640.15	0.6833283550604999	0.0	1.1964523038088721	1.5081965044068177	3.6715733931975025	0.0	1.8214534417080843	0.0
ENSG00000236526.1	0.0	0.0	0.0	2.565004868772709	0.0	0.0	0.0	0.0
ENSG00000235292.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230437.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235698.1	3.5464741627639946	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233048.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000269931.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000286087.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234265.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000172296.13	0.49909334998437827	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000271426.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101230.6	0.0	3.461547568114118	0.0	1.519910652013861	0.0	0.0	0.0	0.0
ENSG00000226263.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225956.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278153.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000089123.16	1.4690262324186378	0.0	0.0	0.0	1.9732964353498488	0.0	0.0	0.0
ENSG00000236811.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000089048.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101247.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101251.13	0.0	0.0	0.958516201199081	0.0	0.0	0.0	0.0	0.0
ENSG00000212247.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tRNA28781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000172264.18	0.0	0.0	0.0	4.5206302994356955	0.0	0.0	0.0	0.0
ENSG00000230935.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234187.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000239923.3	0.0	0.0	13.072815698459046	0.0	0.0	0.0	0.0	0.0
ENSG00000125848.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000199570.1	0.0	100.90737722143984	0.0	88.6136587683553	0.0	0.0	214.03796292373488	0.0
ENSG00000287062.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227563.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227927.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000213950.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000289572.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235914.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237832.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000199803.1	0.0	0.0	34.820116580007735	0.0	0.0	0.0	0.0	0.0
ENSG00000201180.1	0.0	0.0	34.820116580007735	0.0	0.0	0.0	0.0	0.0
ENSG00000222500.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225181.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224274.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000286546.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000287410.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225622.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000089177.19	0.0	1.3828289573978827	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000273998.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000275728.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226229.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000200494.1	0.0	0.0	0.0	46.04435210512579	0.0	0.0	0.0	0.0
ENSG00000235208.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228809.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125870.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125879.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236985.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000212165.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000251955.1	79.54708402461296	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000220540.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000238833.1	26.433347796998717	0.0	23.141319714663524	29.17095599206727	0.0	0.0	70.45970208048415	0.0
ENSG00000286571.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000287241.1	1.3425138786488306	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125851.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232241.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125864.14	0.0	0.0	0.0	0.0	1.6958290635445006	0.0	0.0	0.0
ENSG00000232333.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000277373.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125868.16	2.338977188962239	0.0	2.047679293245852	1.2906083854693133	0.0	0.0	0.0	0.0
ENSG00000202260.1	111.62672774601425	0.0	36.646745646499944	61.59375625866007	93.71540611817231	0.0	37.19348208182934	0.0
ENSG00000230495.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125844.17	0.6097090251170191	0.0	0.533775426083213	0.6728544290433853	0.0	0.0	0.0	0.0
ENSG00000125888.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tRNA33209	0.0	0.0	47.7660573597542	0.0	0.0	0.0	0.0	0.0
ENSG00000233625.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000212555.1	42.55768995316793	213.92363970945246	111.77257422182483	0.0	57.166397732085116	0.0	113.44012034957947	0.0
ENSG00000089006.17	0.5351149245966041	0.0	0.0	0.590534881770757	0.0	0.0	0.0	0.0
ENSG00000125850.11	1.9318061712740777	0.0	0.0	0.0	5.189868155432149	0.0	0.0	0.0
ENSG00000212232.1	808.0574041740747	135.39470867686865	125.76379659277055	138.71589621544223	289.45011509916515	0.0	382.92023746693496	0.0
ENSG00000125871.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000218902.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229262.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227343.1	14.185896651055979	0.0	0.0	0.0	0.0	0.0	18.906686724929916	0.0
ENSG00000252597.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000207282.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000149474.15	0.0	0.0	0.0	0.0	20.50608129090339	0.0	0.0	0.0
ENSG00000232838.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232943.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000266720.2	28.562208022260357	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000252635.1	67.19635255763357	0.0	39.21844709537714	0.0	0.0	0.0	59.70532649977868	0.0
ENSG00000287954.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125846.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230010.2	1.3155391021072003	0.0	0.0	1.4517848268076754	0.0	0.0	0.0	0.0
ENSG00000199719.1	96.40900636639985	0.0	72.34470823419082	60.79642608055444	55.501357021441855	0.0	73.42402611623268	0.0
ENSG00000237259.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237282.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000089091.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236474.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000252422.1	0.0	0.0	72.34470823419083	0.0	0.0	0.0	0.0	0.0
ENSG00000132664.13	0.6301108965526789	0.0	0.0	0.6953692500329923	0.0	0.0	0.0	0.0
ENSG00000265137.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225419.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000089050.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214612.3	19.611838688095823	24.645580611688075	0.0	21.642967348953135	0.0	0.0	0.0	0.0
ENSG00000101310.17	0.0	0.0	0.0	0.0	1.3150770124703268	0.0	0.0	0.0
ENSG00000232388.5	3.8759280467366057	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000284776.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125821.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000243702.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000221806.1	105.51493376818496	176.79639645409296	123.16537104333315	155.2569889164572	188.97982721350454	0.0	187.50433115632973	0.0
ENSG00000232136.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233993.1	0.0	0.0	0.0	0.0	3.372648833751334	0.0	0.0	0.0
ENSG00000233324.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000179935.10	1.0294554899169794	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000273148.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000149443.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000132631.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000274863.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000287430.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185052.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235996.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000179447.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232675.7	0.0	0.0	0.0	0.0	11.600324215114673	0.0	0.0	0.0
ENSG00000268628.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000132669.14	1.0290820929311553	1.2932150871082846	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236992.2	0.0	0.0	7.43663168475215	0.0	0.0	0.0	0.0	0.0
ENSG00000173418.12	1.9503982563321693	0.0	1.7074942594229274	2.152394094740069	0.0	0.0	0.0	0.0
ENSG00000101343.15	2.79555659863157	2.3420586786670947	0.0	1.0283608309005539	1.2517275614645305	0.0	0.0	0.0
ENSG00000089101.19	0.5376840170962467	0.0	1.4121613925688543	0.0	0.0	0.0	0.0	0.0
ENSG00000241054.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225417.1	15.091379416016999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229500.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000243810.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264879.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000280229.2	4.540294091731999	0.0	0.0	1.6701720891617464	2.032944442819528	0.0	0.0	0.0
ENSG00000173404.5	2.990702034656917	0.0	0.0	0.0	4.017315371193613	0.0	0.0	0.0
ENSG00000188559.16	0.36533341877558534	0.0	0.0	0.4031697068179956	0.0	0.0	0.0	0.0
ENSG00000213384.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000270793.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278525.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225803.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234104.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225127.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000283405.2	0.0	0.0	1.3799083237262324	0.0	0.0	0.0	0.0	0.0
ENSG00000235065.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000088970.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000199509.1	35.76276466652767	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228604.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232712.6	0.780731791472536	0.0	10.252483417888904	0.0	0.0	0.0	10.405441235514537	0.0
ENSG00000214535.3	21.768639362234236	0.0	19.057557412075845	12.01157011438064	0.0	0.0	0.0	0.0
ENSG00000226875.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000275457.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
